ECG,Filtered ECG,R peaks,Heart rate
281.088,-74.86434,,
308.172,-78.61019,,
319.152,-47.892643,,
342.942,-10.388274,,
336.72,3.4897847,,
338.55,-15.621502,,
339.28198,-48.95081,,
301.218,-64.76275,,
302.316,-43.161747,,
308.172,9.730167,,
289.506,69.03263,,
301.95,112.01138,,
315.492,133.1482,,
295.362,139.69278,,
319.518,132.81512,,
301.95,94.785866,,
313.662,-0.30439582,,
306.708,-155.55133,,
281.088,-325.1774,,
293.166,-421.67276,,
332.694,-362.39276,,
409.91998,-129.54335,,
498.858,199.52846,,
592.92,480.25107,,
620.37,576.75555,620.37,205
554.124,440.1146,,
464.454,137.97896,,
354.288,-184.58675,,
288.042,-387.72168,,
230.214,-409.64838,,
243.39,-285.99744,,
248.88,-110.33575,,
260.958,30.501768,,
266.082,101.02308,,
261.324,117.498276,,
260.592,114.94479,,
282.552,112.82838,,
294.63,105.4924,,
304.512,78.41399,,
305.244,30.029408,,
349.164,-22.220741,,
349.53,-55.677628,,
373.686,-61.469444,,
371.856,-50.515762,,
395.28,-41.583717,,
391.986,-43.378307,,
362.706,-47.61249,,
379.542,-39.03291,,
359.046,-12.201188,,
331.962,21.378967,,
319.518,42.81182,,
305.244,43.012985,,
285.11398,30.977766,,
293.53198,24.729446,,
274.5,33.083317,,
270.108,45.71057,,
292.434,41.946598,,
290.97,11.276829,,
302.316,-33.463078,,
313.296,-63.79394,,
312.564,-59.180393,,
334.524,-26.124878,,
350.262,5.159097,,
344.04,5.338219,,
352.824,-28.529455,,
322.08,-68.754295,,
296.46,-78.34093,,
292.434,-40.00906,,
309.636,31.533596,,
309.27,103.29141,,
312.93,149.51671,,
322.08,164.9828,,
320.616,154.97717,,
317.322,115.237206,,
302.682,27.109634,,
319.152,-120.19656,,
293.898,-296.9445,,
277.428,-423.799,,
310.734,-407.35547,,
392.718,-204.78986,,
485.316,128.3091,,
566.568,449.254,,
626.226,601.62506,626.226,205
592.188,506.7978,,
479.094,212.42628,,
367.83,-135.84665,,
285.846,-380.40613,,
244.854,-437.66367,,
237.534,-329.91846,,
248.148,-150.23337,,
249.246,6.314273,,
260.958,94.48874,,
271.206,124.30301,,
269.01,128.92242,,
277.794,128.75998,,
288.774,120.027374,,
297.192,89.85597,,
316.224,37.636585,,
339.28198,-18.928564,,
354.288,-57.048107,,
348.432,-67.0517,,
385.398,-58.306755,,
393.816,-48.49835,,
400.038,-47.378227,,
365.268,-49.927162,,
366.0,-43.84635,,
370.758,-22.835953,,
333.426,7.205421,,
332.328,33.98425,,
296.094,49.741974,,
288.042,56.16132,,
291.702,58.956642,,
292.068,58.669205,,
267.912,48.18407,,
275.232,20.648901,,
284.748,-19.617783,,
284.016,-55.02107,,
305.244,-65.92823,,
330.86398,-47.028877,,
344.04,-14.21686,,
348.432,5.839502,,
348.798,-3.5654771,,
352.092,-35.050365,,
339.28198,-62.08745,,
314.02798,-59.59975,,
317.688,-23.098324,,
297.192,29.827728,,
301.58398,76.31387,,
313.296,107.184044,,
311.1,129.43195,,
305.97598,148.88638,,
320.616,150.11162,,
304.878,97.08897,,
320.982,-37.57763,,
292.434,-234.16261,,
275.232,-412.3218,,
281.82,-464.11346,,
349.164,-320.60843,,
443.22598,-8.758296,,
548.634,345.45752,,
622.2,578.1584,,
607.56,578.51416,607.56,205
528.138,351.79504,,
425.292,13.685706,,
322.812,-279.19833,,
264.618,-415.95627,,
243.024,-380.58377,,
215.574,-238.79141,,
260.22598,-81.28857,,
244.48799,32.1694,,
263.154,92.51702,,
250.344,121.710625,,
284.382,139.13156,,
275.232,143.78287,,
296.826,122.59914,,
318.786,71.267784,,
321.348,5.5207233,,
341.112,-47.480206,,
345.87,-68.91308,,
382.47,-61.185432,,
394.182,-43.33436,,
390.156,-34.2224,,
384.3,-38.533005,,
384.3,-46.39243,,
357.216,-44.574253,,
352.092,-27.907557,,
322.08,-1.4383421,,
296.46,26.141163,,
312.564,49.45602,,
303.048,66.88135,,
272.304,75.77103,,
279.258,69.920456,,
284.016,44.234352,,
276.69598,3.004616,,
286.578,-37.489,,
288.042,-57.586708,,
315.126,-49.026276,,
331.596,-23.359383,,
324.276,-5.018507,,
348.798,-12.6981735,,
357.948,-43.629,,
314.39398,-74.230804,,
291.336,-77.477776,,
319.518,-43.06592,,
307.44,16.170435,,
305.61,76.25519,,
316.224,120.81204,,
297.55798,148.8385,,
311.1,164.24223,,
329.034,158.18526,,
318.41998,104.746765,,
304.512,-19.211807,,
288.042,-201.58464,,
273.768,-378.0378,,
279.258,-452.89087,,
339.28198,-353.46033,,
406.992,-84.86088,,
526.674,254.90482,,
590.358,516.99115,,
606.096,579.9804,606.096,205
553.39197,416.9511,,
444.69,109.18649,,
345.138,-201.42648,,
280.722,-390.02112,,
236.436,-408.12122,,
226.554,-292.32916,,
223.26,-125.44953,,
266.082,17.673756,,
274.866,103.76208,,
252.54,139.30867,,
277.062,145.61761,,
269.01,135.65953,,
296.094,109.39074,,
311.466,65.00216,,
313.662,10.62564,,
330.86398,-36.208893,,
351.72598,-60.458836,,
367.464,-60.83568,,
390.522,-49.61088,,
380.63998,-41.28658,,
405.162,-40.697147,,
371.124,-41.053837,,
364.536,-32.705532,,
367.098,-13.480178,,
325.374,9.330902,,
325.74,26.570372,,
308.538,36.03938,,
294.63,43.138676,,
289.506,52.491016,,
285.11398,59.52389,,
288.042,52.053505,,
296.826,22.388794,,
291.702,-20.96203,,
290.604,-54.799744,,
311.832,-57.90517,,
341.112,-30.13409,,
341.844,3.5615888,,
349.896,10.610052,,
335.988,-22.361603,,
336.72,-75.400055,,
308.904,-107.15344,,
286.944,-85.06365,,
297.192,-10.149126,,
316.224,83.62765,,
308.172,154.42862,,
315.492,180.50348,,
322.44598,167.57806,,
300.486,131.25748,,
298.656,73.58086,,
300.852,-20.634718,,
312.198,-159.93251,,
276.33,-314.90268,,
281.454,-412.17075,,
335.256,-370.1538,,
403.332,-158.40707,,
491.172,162.6227,,
581.94,457.29276,,
624.396,584.38104,624.396,205
581.574,478.7554,,
472.13998,191.17058,,
371.124,-140.97235,,
281.454,-372.4947,,
260.592,-427.197,,
230.58,-325.556,,
222.162,-152.97017,,
259.494,1.851571,,
269.01,94.03099,,
255.834,128.89157,,
279.624,134.62595,,
266.814,130.381,,
281.088,115.0609,,
311.832,79.7432,,
310.368,26.331194,,
319.518,-27.059526,,
370.758,-58.470722,,
360.51,-59.688435,,
365.268,-42.462975,,
398.208,-27.946198,,
401.136,-29.13237,,
383.568,-41.607273,,
353.922,-49.622692,,
345.504,-40.754917,,
329.766,-15.724878,,
314.76,14.287152,,
302.316,38.463573,,
290.238,54.068993,,
282.918,64.147484,,
279.624,69.05304,,
281.088,62.155273,,
278.892,35.783207,,
301.95,-7.55898,,
268.27798,-50.59083,,
317.688,-70.528915,,
321.348,-56.693317,,
336.354,-21.580866,,
349.53,5.9060874,,
353.922,1.8500327,,
346.968,-33.1297,,
321.714,-72.4826,,
301.58398,-82.49815,,
293.53198,-46.61592,,
300.486,23.851131,,
304.146,99.891685,,
305.244,155.32196,,
317.688,179.1528,,
313.296,170.53548,,
296.826,125.078384,,
305.61,31.076235,,
298.656,-114.73392,,
283.65,-283.21237,,
267.546,-405.87646,,
312.198,-402.0778,,
369.66,-230.59297,,
464.454,68.71061,,
566.934,378.01593,,
606.096,556.66473,606.096,205
580.11,518.1802,,
522.648,280.55212,,
392.352,-43.48845,,
300.852,-310.1482,,
273.402,-421.099,,
221.064,-365.8701,,
222.162,-209.21524,,
256.566,-40.076416,,
265.35,79.58141,,
259.128,135.20331,,
279.258,145.53963,,
272.304,134.33803,,
282.186,112.33484,,
304.146,79.044205,,
320.25,35.186634,,
324.276,-9.956167,,
367.83,-43.32074,,
371.49,-58.522194,,
380.63998,-60.289227,,
394.182,-58.151646,,
399.672,-56.026608,,
398.94,-48.62099,,
369.66,-28.64035,,
372.58798,2.405922,,
358.314,31.34335,,
328.302,42.779186,,
299.388,33.01831,,
285.48,15.0970745,,
278.16,8.693377,,
271.938,22.573582,,
266.448,45.19879,,
277.794,53.092308,,
294.264,31.057104,,
298.656,-13.027426,,
301.58398,-52.556335,,
326.106,-63.19448,,
320.616,-43.0203,,
352.824,-14.161195,,
357.582,-3.8336523,,
359.412,-20.758682,,
339.648,-47.404404,,
316.956,-54.93719,,
307.44,-27.783878,,
317.322,23.83139,,
308.538,74.05837,,
305.244,104.05601,,
300.852,115.084984,,
306.342,118.9968,,
301.58398,115.47453,,
321.348,80.69525,,
314.02798,-15.445583,,
303.78,-172.5798,,
294.264,-335.19458,,
293.898,-408.86823,,
357.948,-316.4794,,
437.736,-58.825275,,
520.818,266.5122,,
603.16797,509.10294,,
615.612,549.2577,615.612,205
540.216,367.86926,,
434.442,56.467804,,
337.086,-238.21506,,
274.134,-397.1845,,
240.096,-386.14774,,
236.802,-255.25328,,
236.436,-91.53614,,
257.664,36.947094,,
262.056,108.51206,,
259.86,137.3537,,
270.84,144.3297,,
294.264,136.59268,,
282.552,109.23799,,
306.708,60.513653,,
312.93,2.157776,,
345.87,-45.596924,,
368.928,-68.64329,,
354.654,-68.68565,,
384.3,-59.0854,,
394.548,-51.53367,,
388.326,-46.49457,,
380.63998,-35.95005,,
371.856,-14.693495,,
345.504,11.763134,,
344.04,30.953358,,
300.486,35.34737,,
291.336,30.307137,,
293.898,29.293673,,
275.964,39.85829,,
271.206,53.77455,,
260.22598,52.12802,,
296.46,22.680113,,
292.8,-25.615614,,
274.866,-65.43009,,
301.58398,-71.278755,,
330.132,-41.139057,,
345.504,-0.40229058,,
338.55,17.024618,,
355.386,-3.9639063,,
319.518,-46.566235,,
322.08,-74.63964,,
300.852,-60.821808,,
294.996,-6.79552,,
294.996,60.6918,,
293.166,112.90678,,
313.296,139.30171,,
314.39398,146.24352,,
303.414,137.07796,,
294.264,96.074104,,
299.754,-2.3648083,,
304.878,-161.16708,,
286.578,-332.48853,,
288.408,-425.65323,,
314.39398,-357.42023,,
408.456,-114.61583,,
513.864,217.80896,,
596.58,491.04425,,
618.906,573.2185,618.906,205
558.15,425.6528,,
454.206,124.20453,,
357.216,-187.54126,,
288.408,-380.47458,,
245.22,-403.70862,,
241.56,-293.63312,,
244.48799,-132.51782,,
236.06999,7.112773,,
266.082,94.39072,,
272.304,135.40887,,
264.25198,147.78435,,
288.774,140.59245,,
275.232,113.437546,,
307.44,68.09479,,
300.852,16.370272,,
344.772,-24.977188,,
367.83,-46.61272,,
368.19598,-53.14222,,
362.706,-56.815437,,
397.47598,-64.41351,,
401.136,-70.14684,,
370.392,-61.64145,,
377.712,-33.431507,,
347.33398,5.1000533,,
346.602,35.53721,,
334.158,45.396145,,
298.656,38.692043,,
284.016,31.93858,,
267.546,38.421585,,
274.134,54.64449,,
292.8,61.745655,,
288.408,41.843372,,
269.742,-4.335829,,
270.108,-54.39369,,
315.126,-79.835815,,
334.88998,-68.26628,,
320.25,-33.675674,,
348.432,-5.5327363,,
335.622,-5.0514536,,
358.68,-28.134521,,
334.524,-49.22715,,
315.492,-42.715504,,
302.316,-3.567328,,
311.832,50.189987,,
292.8,94.23857,,
310.368,117.60422,,
310.368,126.16946,,
307.074,126.61061,,
299.388,107.56131,,
300.486,40.65421,,
313.662,-92.14295,,
284.748,-264.6347,,
292.434,-398.5574,,
309.27,-399.5172,,
368.928,-220.17773,,
477.264,92.79275,,
570.22797,407.2192,,
611.586,572.4502,611.586,205
596.58,505.43503,,
486.414,239.83551,,
387.96,-94.450966,,
288.774,-347.08685,,
256.566,-428.09308,,
230.946,-343.79718,,
219.234,-172.56502,,
257.298,-6.006851,,
259.494,100.95666,,
259.128,142.89325,,
257.664,142.99692,,
263.886,124.14474,,
268.644,95.312225,,
298.656,57.307384,,
297.924,14.457702,,
322.08,-22.31147,,
346.236,-43.112278,,
379.542,-47.597206,,
377.712,-44.43436,,
395.28,-42.198036,,
400.038,-41.335205,,
389.424,-35.537846,,
367.464,-20.750172,,
372.954,-1.8279699,,
345.87,10.875762,,
314.76,12.126618,,
288.042,8.559155,,
289.872,13.391907,,
274.5,32.741837,,
266.814,56.53765,,
265.716,64.246666,,
302.316,42.29294,,
277.062,-1.7913356,,
273.402,-42.221916,,
303.048,-54.29944,,
332.328,-34.644615,,
346.236,-4.6998076,,
357.216,6.5041246,,
357.216,-13.567783,,
324.642,-50.280624,,
345.504,-73.65791,,
317.322,-62.507412,,
319.518,-20.121286,,
295.728,31.436262,,
315.858,72.08173,,
285.11398,99.410034,,
301.218,123.89089,,
318.054,147.71309,,
319.884,148.69977,,
300.486,89.30139,,
292.8,-50.215816,,
301.95,-239.01096,,
282.552,-393.7555,,
289.872,-418.40518,,
363.438,-264.77484,,
452.742,26.495798,,
557.41797,335.92892,,
608.292,524.69366,608.292,205
591.08997,508.64197,,
524.47797,301.74185,,
432.246,3.8618143,,
327.936,-256.42734,,
278.16,-387.00214,,
243.756,-367.96024,,
231.678,-243.76979,,
241.926,-85.7127,,
262.422,47.37662,,
268.644,128.54446,,
273.402,159.01913,,
271.938,152.99788,,
273.768,124.92003,,
300.12,85.243675,,
308.172,41.730675,,
316.59,0.6561799,,
350.994,-33.93057,,
356.118,-60.577034,,
372.58798,-78.3311,,
375.882,-83.91898,,
392.352,-72.33034,,
395.646,-42.255733,,
385.03198,-2.0649276,,
366.366,30.751923,,
371.49,39.465656,,
331.962,21.375698,,
307.074,-6.793715,,
279.624,-18.439798,,
268.27798,3.1584356,,
288.774,49.570183,,
291.336,89.92632,,
296.46,92.00234,,
282.552,46.81285,,
296.46,-22.66305,,
292.434,-76.79601,,
301.218,-87.89214,,
331.23,-59.92478,,
328.668,-23.563269,,
358.68,-10.324384,,
334.88998,-26.875013,,
328.668,-50.625652,,
319.518,-50.050076,,
318.054,-12.199657,,
308.538,46.341454,,
310.368,94.36591,,
301.58398,113.02057,,
294.264,109.65439,,
313.296,104.71449,,
304.146,103.21307,,
303.048,79.27763,,
319.152,-5.9416656,,
299.754,-161.86272,,
290.97,-336.56882,,
300.852,-429.35565,,
327.936,-350.0903,,
425.292,-88.43826,,
530.334,258.9544,,
593.286,530.6407,,
615.612,590.6832,615.612,205
562.176,409.28784,,
438.83398,79.91583,,
331.23,-238.11185,,
274.134,-412.00708,,
227.286,-402.147,,
231.678,-264.38287,,
251.442,-96.4301,,
244.854,27.35267,,
250.344,88.382576,,
248.88,110.38839,,
253.638,122.23781,,
292.068,131.35603,,
281.088,125.52986,,
296.46,93.625786,,
318.786,41.6898,,
342.942,-10.350503,,
357.216,-45.66034,,
364.536,-63.05377,,
361.242,-73.15991,,
390.888,-83.3706,,
379.908,-87.78812,,
368.562,-72.96499,,
360.14398,-34.021976,,
367.83,15.344243,,
348.432,50.45138,,
319.152,55.58926,,
310.00198,38.360294,,
281.088,24.079327,,
292.8,33.45648,,
283.65,62.601326,,
293.53198,83.74993,,
300.12,67.72771,,
297.55798,9.896407,,
299.022,-62.69798,,
300.486,-109.96648,,
311.832,-108.45206,,
343.30798,-67.8498,,
328.302,-21.285255,,
359.046,1.7101537,,
357.216,-3.3132038,,
341.112,-16.633375,,
307.074,-14.474941,,
303.78,10.923487,,
316.956,48.55083,,
300.486,82.871216,,
291.702,108.41132,,
314.02798,128.50443,,
310.368,139.24962,,
304.878,117.41924,,
313.296,31.176336,,
314.02798,-127.6348,,
275.598,-314.65524,,
274.134,-437.8397,,
323.178,-404.42215,,
380.63998,-184.53253,,
502.152,153.06134,,
579.378,464.07996,,
619.638,602.8581,619.638,205
585.966,503.20212,,
484.218,214.99422,,
385.03198,-125.93745,,
274.134,-373.84705,,
243.756,-446.65475,,
237.9,-354.89703,,
225.456,-176.53413,,
255.834,-2.3605642,,
255.468,110.43859,,
279.624,152.61021,,
263.52,146.84375,,
281.454,121.31143,,
265.716,92.5169,,
288.774,63.979427,,
321.714,34.07569,,
332.328,2.8425152,,
361.608,-26.85529,,
354.654,-51.417137,,
385.764,-67.73573,,
374.784,-72.792725,,
395.646,-64.09805,,
385.764,-42.482464,,
374.784,-14.83206,,
368.928,7.536681,,
342.942,15.9010105,,
326.472,11.667441,,
294.996,7.0325756,,
292.434,15.98156,,
276.69598,41.50891,,
294.264,69.9345,,
288.042,78.92127,,
278.892,54.634865,,
288.042,4.622954,,
286.578,-45.16866,,
308.904,-68.5321,,
307.44,-58.52725,,
343.30798,-32.28494,,
323.91,-16.368742,,
345.138,-24.308657,,
335.988,-45.206814,,
336.354,-53.497604,,
311.466,-31.754097,,
300.486,13.506947,,
315.858,57.569347,,
290.238,80.15154,,
303.78,83.92464,,
288.408,89.91374,,
310.734,111.28046,,
292.8,129.01564,,
315.858,96.130684,,
317.322,-24.806557,,
308.904,-216.59846,,
269.742,-394.05673,,
287.31,-443.20123,,
355.02,-294.45944,,
447.984,19.25851,,
548.268,364.65878,,
622.566,576.3922,622.566,205
600.972,550.97076,,
510.57,305.87085,,
391.62,-34.033287,,
323.91,-311.7654,,
269.376,-424.5546,,
225.09,-367.38126,,
241.194,-213.42474,,
245.22,-54.511898,,
263.886,53.29179,,
256.566,105.8999,,
281.088,128.96385,,
265.35,143.63354,,
293.166,149.03181,,
306.342,130.58652,,
312.564,80.77267,,
333.792,11.3204155,,
343.674,-53.09058,,
350.628,-92.14584,,
361.242,-102.1981,,
370.392,-93.88692,,
389.79,-79.29197,,
379.542,-61.40574,,
367.098,-35.082443,,
375.15,2.8471327,,
356.484,45.07643,,
339.28198,75.80046,,
310.368,81.97749,,
308.904,63.87918,,
284.748,35.301388,,
266.082,12.889418,,
263.52,3.6340876,,
272.66998,1.1796342,,
270.474,-6.209835,,
304.878,-23.422445,,
285.11398,-43.04883,,
324.642,-51.604614,,
329.4,-41.854267,,
338.55,-20.161531,,
342.576,-2.1215675,,
350.628,-0.028001282,,
345.504,-12.83119,,
326.472,-26.895935,,
303.414,-26.352816,,
289.13998,-3.895725,,
292.434,36.344208,,
302.682,83.85852,,
294.264,127.26908,,
307.074,153.87221,,
311.832,145.6451,,
295.362,81.484505,,
297.192,-47.836044,,
284.748,-218.86322,,
283.65,-367.57394,,
273.402,-410.40784,,
351.36,-290.68143,,
437.37,-23.729727,,
512.766,293.02835,,
613.05,520.4934,,
598.41,550.3886,598.41,205
536.922,366.5206,,
445.422,55.196575,,
318.786,-242.92165,,
278.526,-409.13702,,
251.808,-403.64758,,
227.286,-271.09836,,
247.05,-98.70155,,
240.096,39.444656,,
278.16,115.0251,,
278.526,140.77556,,
259.86,142.37807,,
264.618,133.77754,,
307.44,113.00068,,
289.506,74.9013,,
322.08,24.079807,,
339.648,-24.980553,,
349.896,-58.915432,,
356.118,-75.220856,,
367.83,-80.84498,,
377.712,-81.80487,,
389.424,-75.25177,,
367.098,-52.832603,,
360.14398,-12.482149,,
368.19598,33.510757,,
340.38,63.831642,,
319.884,64.07948,,
308.904,39.627075,,
279.99,12.964984,,
266.082,6.181215,,
276.33,22.756691,,
276.69598,44.429367,,
296.094,46.44984,,
303.414,18.662771,,
291.702,-25.485657,,
313.662,-59.71971,,
337.086,-66.19332,,
318.786,-49.017506,,
342.942,-28.82027,,
351.72598,-23.758293,,
357.216,-33.92781,,
309.636,-42.41405,,
319.152,-30.936502,,
308.538,4.7305837,,
314.39398,53.04749,,
304.512,98.32795,,
313.662,132.33467,,
310.734,153.2018,,
322.08,153.26184,,
319.518,111.43586,,
313.662,4.895582,,
304.146,-162.96419,,
275.598,-340.91443,,
295.728,-439.93362,,
325.008,-379.45505,,
406.626,-144.3012,,
504.348,188.21303,,
598.044,476.59476,,
622.2,587.7669,622.2,205
573.522,470.58557,,
483.486,183.72958,,
371.49,-139.3444,,
289.13998,-364.7137,,
254.004,-424.31754,,
219.59999,-336.42975,,
244.122,-175.81042,,
238.632,-21.13846,,
256.566,83.82024,,
271.206,135.91754,,
277.794,152.4807,,
262.422,148.08269,,
297.924,126.20439,,
306.342,86.580315,,
302.682,35.53065,,
340.014,-12.917288,,
359.77798,-45.873993,,
358.68,-60.74775,,
385.764,-65.18813,,
385.03198,-67.84491,,
374.418,-69.20999,,
387.96,-61.754227,,
378.444,-39.345737,,
363.438,-6.4568954,,
335.988,22.766607,,
315.492,35.997887,,
313.296,34.427494,,
307.44,32.72143,,
271.206,45.334915,,
288.042,70.48414,,
283.65,87.136856,,
298.656,70.34792,,
307.806,13.859556,,
274.134,-59.442673,,
295.362,-110.3395,,
316.956,-111.29595,,
330.86398,-67.643135,,
337.086,-13.913637,,
357.582,12.810539,,
355.75198,1.3215497,,
334.158,-26.702408,,
318.786,-36.44602,,
307.074,-9.161622,,
298.29,44.12841,,
307.44,94.98771,,
304.512,122.748604,,
304.878,127.83789,,
307.074,120.6189,,
299.388,98.2684,,
305.61,36.72877,,
297.192,-86.96621,,
300.486,-256.6458,,
285.846,-399.38818,,
301.218,-415.14972,,
357.216,-243.46912,,
475.068,78.612816,,
574.62,415.9585,,
620.00397,603.3555,620.00397,205
571.692,542.41736,,
524.47797,262.60367,,
378.81,-96.12217,,
284.748,-367.27237,,
236.802,-451.2109,,
233.874,-357.6384,,
242.658,-176.77016,,
244.48799,-9.378331,,
265.716,91.00762,,
247.782,128.80295,,
279.99,135.70862,,
263.52,133.26707,,
295.362,119.76371,,
284.382,85.026375,,
318.41998,31.65538,,
321.714,-20.451788,,
355.386,-49.76152,,
370.026,-51.961285,,
378.81,-42.73653,,
391.254,-41.711533,,
401.136,-53.2929,,
374.784,-62.945114,,
360.876,-52.368614,,
374.052,-18.840908,,
335.988,20.074612,,
328.668,41.41108,,
297.924,37.565914,,
288.042,23.290504,,
272.304,21.707977,,
263.886,41.694336,,
286.578,67.53219,,
275.598,71.211136,,
293.898,37.34532,,
285.11398,-21.218422,,
282.552,-71.4769,,
314.39398,-85.83324,,
321.348,-63.516773,,
331.962,-29.664818,,
333.06,-13.200501,,
346.602,-22.815506,,
315.126,-41.42518,,
320.616,-42.727787,,
304.512,-14.124548,,
293.898,34.396267,,
296.094,81.82475,,
295.362,115.07558,,
303.414,135.59872,,
320.982,146.79526,,
307.44,136.0928,,
294.264,74.12997,,
318.41998,-60.10668,,
303.048,-245.0453,,
264.984,-404.98364,,
305.244,-441.25772,,
363.072,-293.7,,
453.84,8.1727705,,
550.83,344.40005,,
617.442,562.47003,617.442,205
616.71,560.8217,,
537.654,345.16455,,
415.776,22.006548,,
330.132,-264.3628,,
275.598,-409.11237,,
222.162,-390.876,,
232.04399,-262.10135,,
245.586,-102.384674,,
237.9,28.549412,,
259.128,110.001205,,
284.016,149.24586,,
266.448,159.18,,
286.578,145.44421,,
295.728,109.28399,,
312.93,56.85399,,
319.518,2.26117,,
352.824,-39.254524,,
348.066,-60.67862,,
378.078,-65.68664,,
391.986,-62.39587,,
379.908,-55.387573,,
391.986,-44.02564,,
379.542,-27.750813,,
372.58798,-11.20009,,
346.968,-2.0118158,,
323.544,-2.3357835,,
301.218,-3.131111,,
288.042,10.512686,,
295.362,44.99192,,
289.506,87.08411,,
291.702,108.4101,,
274.134,85.47827,,
304.512,20.65665,,
277.428,-54.208958,,
286.212,-97.49437,,
299.022,-87.55957,,
320.982,-39.386864,,
354.288,6.2279563,,
352.092,13.687523,,
344.772,-20.217237,,
322.08,-64.54419,,
309.636,-79.114296,,
311.1,-45.653637,,
312.93,20.058075,,
312.198,83.802795,,
294.996,121.248116,,
317.688,133.30916,,
322.44598,135.09546,,
306.342,129.85765,,
319.152,94.944305,,
319.884,-1.8448564,,
297.192,-164.33942,,
293.53198,-340.4883,,
290.238,-435.10815,,
337.452,-363.9702,,
400.77,-116.01964,,
514.23,221.69778,,
592.188,500.1099,,
616.344,587.4388,616.344,205
555.222,442.8965,,
449.448,138.20605,,
353.19,-185.33087,,
267.912,-394.95438,,
233.874,-430.66904,,
219.59999,-320.33136,,
231.312,-145.32257,,
257.298,13.366624,,
250.70999,112.99026,,
278.16,153.48035,,
284.748,156.60387,,
266.448,141.78917,,
300.12,115.76403,,
307.074,77.68724,,
329.4,29.342892,,
327.204,-20.554142,,
367.83,-60.490906,,
359.77798,-83.09619,,
382.836,-88.11526,,
383.934,-79.832664,,
377.346,-62.75181,,
394.182,-39.87902,,
376.98,-14.08767,,
364.902,10.548402,,
332.694,30.050863,,
330.132,43.315662,,
314.39398,52.668373,,
289.872,60.35169,,
291.702,63.856815,,
288.042,55.600002,,
274.134,29.324478,,
272.304,-11.203495,,
274.866,-49.72123,,
299.022,-66.11662,,
295.728,-51.550625,,
332.694,-17.979084,,
349.896,7.7285323,,
329.4,3.1018627,,
337.818,-31.30898,,
328.302,-69.69853,,
313.296,-78.87888,,
308.172,-43.31817,,
296.826,22.761349,,
312.198,86.65014,,
307.44,122.61871,,
292.434,129.49883,,
319.152,124.326096,,
305.61,117.37921,,
294.63,92.68453,,
307.806,16.417217,,
306.708,-127.70961,,
294.264,-303.7764,,
278.526,-423.8215,,
319.884,-393.95425,,
395.28,-180.60904,,
482.754,150.41844,,
587.796,456.01566,,
622.566,591.3674,622.566,205
578.646,492.44513,,
496.296,211.67247,,
366.366,-115.64133,,
289.13998,-349.86676,,
260.958,-418.55466,,
236.06999,-338.6964,,
229.116,-185.06703,,
241.194,-35.460827,,
266.082,67.92291,,
263.52,122.086395,,
272.66998,142.10274,,
280.356,139.85306,,
294.63,118.90754,,
302.682,82.61154,,
315.126,40.979168,,
340.014,6.8987055,,
368.562,-14.107418,,
375.882,-28.515871,,
383.568,-47.39755,,
376.98,-73.3224,,
376.98,-94.66652,,
376.248,-94.07306,,
362.34,-64.24671,,
348.432,-16.530842,,
333.792,26.404488,,
337.452,47.99922,,
290.238,49.94095,,
288.042,47.94771,,
280.722,54.94597,,
287.31,67.2222,,
260.592,66.894104,,
287.31,39.288498,,
289.13998,-10.35018,,
278.16,-56.883934,,
296.826,-73.79561,,
324.642,-55.13619,,
345.87,-21.615036,,
347.69998,-4.34061,,
342.576,-18.973886,,
349.164,-52.019463,,
320.616,-71.33566,,
331.23,-52.456333,,
311.466,1.4479342,,
301.58398,62.910408,,
312.93,103.53051,,
315.858,116.2481,,
293.166,115.9937,,
289.506,117.59998,,
327.57,111.77383,,
296.094,64.56906,,
292.068,-52.844078,,
308.172,-225.18826,,
282.552,-379.44992,,
292.434,-416.62622,,
356.484,-274.8257,,
443.958,18.178402,,
555.222,343.52823,,
613.05,549.2657,613.05,205
594.384,534.7592,,
516.426,308.43582,,
407.358,-18.104822,,
326.472,-294.95337,,
267.546,-415.45105,,
228.384,-364.28537,,
247.416,-207.62619,,
248.88,-40.05851,,
263.52,72.01837,,
252.174,115.57086,,
278.892,116.90709,,
258.762,108.15227,,
271.206,102.401344,,
286.944,92.48898,,
318.054,67.07456,,
329.4,25.978334,,
352.092,-18.29162,,
368.19598,-51.26235,,
361.974,-67.46129,,
386.496,-71.533554,,
390.522,-70.1482,,
386.13,-64.02583,,
379.908,-48.266872,,
375.516,-20.113297,,
341.844,14.44786,,
342.21,42.731983,,
318.054,54.84106,,
307.44,51.64135,,
292.8,43.227993,,
278.526,38.84755,,
267.912,37.765053,,
277.428,30.214264,,
284.016,8.1835,,
303.78,-24.033112,,
288.042,-50.30707,,
322.08,-55.208485,,
320.25,-38.025513,,
335.622,-15.176218,,
357.948,-7.542757,,
355.02,-22.814615,,
329.4,-48.04918,,
313.662,-59.2058,,
296.46,-39.634415,,
321.714,8.19992,,
296.46,66.87537,,
314.76,118.288536,,
314.76,153.21278,,
300.12,167.10284,,
316.956,148.68152,,
314.76,77.884445,,
301.218,-57.150913,,
282.186,-234.02452,,
268.27798,-385.72052,,
281.454,-424.78012,,
356.484,-295.1553,,
437.37,-18.917181,,
521.55,298.6784,,
610.854,517.1685,,
592.92,536.1918,592.92,205
523.746,351.12585,,
452.376,53.528812,,
344.772,-222.63335,,
279.99,-373.0542,,
